Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, Point of Control, Value Area High Value, Value Area Low Value, Volume Weighted Average Price, Previous Day Close Line, Previous Day High Line, Previous Day Low Line, Daily Open at 08:00, Cash Market Open at 09:00, Open, High, Low, Close
2023-9-5, 03:00:00.000000, 15823, 15833, 15817, 15833, 155, 152, 15827, 15828, 15825, 80, 75, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -23, -22, -49, -28
2023-9-5, 03:30:00.000000, 15833, 15839, 15809, 15812, 359, 314, 15823, 15820, 15824, 201, 158, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -28, -23, -79, -71
2023-9-5, 04:00:00.000000, 15811, 15813, 15800, 15800, 287, 241, 15806, 15804, 15807, 124, 163, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -71, -32, -76, -32
2023-9-5, 04:30:00.000000, 15800, 15811, 15794, 15809, 210, 166, 15804, 15805, 15803, 112, 98, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -32, -7, -54, -46
2023-9-5, 05:00:00.000000, 15810, 15810, 15797, 15806, 78, 78, 15806, 15804, 15804, 37, 41, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -46, -35, -51, -42
2023-9-5, 05:30:00.000000, 15803, 15807, 15801, 15804, 35, 35, 15804, 15804, 15804, 14, 21, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -42, -35, -42, -35
2023-9-5, 06:00:00.000000, 15804, 15807, 15803, 15806, 28, 28, 15805, 15805, 15805, 15, 13, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -35, -33, -38, -37
2023-9-5, 06:30:00.000000, 15804, 15811, 15804, 15808, 34, 34, 15807, 15808, 15808, 19, 15, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -37, -35, -44, -41
2023-9-5, 07:00:00.000000, 15810, 15811, 15799, 15799, 136, 135, 15805, 15803, 15805, 65, 71, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -41, -32, -51, -35
2023-9-5, 07:30:00.000000, 15799, 15812, 15797, 15800, 195, 189, 15802, 15803, 15805, 108, 87, 0, 0, 0, 0, 0, 15982, 15816, 0, 0, -35, -28, -64, -56
2023-9-5, 08:00:00.000000, 15800, 15809, 15782, 15788, 1481, 1239, 15795, 15793, 15796, 726, 755, 0, 0, 0, 0, 0, 15982, 15816, 15800, 0, -56, -10, -158, -27
2023-9-5, 08:30:00.000000, 15787, 15794, 15771, 15781, 909, 806, 15783, 15782, 15783, 476, 433, 0, 0, 0, 0, 0, 15982, 15816, 15800, 0, -27, -16, -128, -70
2023-9-5, 09:00:00.000000, 15780, 15781, 15712, 15754, 7374, 6530, 15757, 15749, 15747, 3756, 3618, 15802, 15852, 15762, 15747, 0, 15982, 15816, 15800, 15780, -70, -66, -400, -208
2023-9-5, 09:30:00.000000, 15752, 15778, 15725, 15751, 3378, 3070, 15752, 15751, 15752, 1643, 1735, 15802, 15852, 15762, 15748, 0, 15982, 15816, 15800, 15780, -208, -26, -238, -116
2023-9-5, 10:00:00.000000, 15749, 15758, 15707, 15735, 3033, 2794, 15737, 15733, 15733, 1508, 1525, 15802, 15852, 15762, 15744, 0, 15982, 15816, 15800, 15780, -116, -48, -241, -99
2023-9-5, 10:30:00.000000, 15734, 15795, 15729, 15780, 3097, 2749, 15760, 15768, 15762, 1471, 1626, 15802, 15852, 15762, 15748, 0, 15982, 15816, 15800, 15780, -99, 147, -99, 56
2023-9-5, 11:00:00.000000, 15780, 15806, 15770, 15801, 2329, 2097, 15789, 15792, 15788, 1218, 1111, 15802, 15852, 15762, 15753, 0, 15982, 15816, 15800, 15780, 56, 140, -86, -51
2023-9-5, 11:30:00.000000, 15802, 15818, 15796, 15799, 1945, 1689, 15804, 15804, 15807, 1043, 902, 15802, 15852, 15762, 15758, 0, 15982, 15816, 15800, 15780, -51, -20, -202, -192
2023-9-5, 12:00:00.000000, 15799, 15822, 15791, 15821, 1801, 1598, 15808, 15811, 15807, 849, 952, 15802, 15852, 15762, 15762, 0, 15982, 15816, 15800, 15780, -192, -76, -226, -89
2023-9-5, 12:30:00.000000, 15821, 15829, 15808, 15814, 1226, 1120, 15818, 15817, 15819, 677, 549, 15802, 15852, 15762, 15765, 0, 15982, 15816, 15800, 15780, -89, -69, -232, -217
2023-9-5, 13:00:00.000000, 15814, 15825, 15801, 15825, 1326, 1144, 15816, 15817, 15813, 647, 679, 15802, 15852, 15762, 15767, 0, 15982, 15816, 15800, 15780, -217, -182, -271, -185
2023-9-5, 13:30:00.000000, 15824, 15851, 15822, 15839, 1831, 1571, 15834, 15837, 15837, 932, 899, 15802, 15852, 15762, 15772, 0, 15982, 15816, 15800, 15780, -185, -143, -237, -218
