Date;Symbol;Indexvalue
03.02.2016;V1X;30.88
04.02.2016;V1X;29.44
05.02.2016;V1X;30.03
08.02.2016;V1X;33.74
09.02.2016;V1X;33.52
10.02.2016;V1X;32.08
11.02.2016;V1X;36.36
12.02.2016;V1X;34.23
15.02.2016;V1X;32.28
16.02.2016;V1X;32.21
17.02.2016;V1X;28.86
18.02.2016;V1X;28.95
19.02.2016;V1X;29.59
22.02.2016;V1X;28.25
23.02.2016;V1X;29.14
24.02.2016;V1X;31.63
25.02.2016;V1X;29.61
26.02.2016;V1X;27.92
29.02.2016;V1X;28.91
01.03.2016;V1X;27.52
02.03.2016;V1X;26.33
03.03.2016;V1X;25.89
04.03.2016;V1X;23.87
07.03.2016;V1X;25.4
08.03.2016;V1X;27.15
09.03.2016;V1X;27.14
10.03.2016;V1X;27.68
11.03.2016;V1X;23.59
14.03.2016;V1X;22.71
15.03.2016;V1X;22.6
16.03.2016;V1X;22.47
17.03.2016;V1X;22.19
18.03.2016;V1X;20.36
21.03.2016;V1X;22.66
22.03.2016;V1X;22.44
23.03.2016;V1X;22.42
24.03.2016;V1X;24.66
29.03.2016;V1X;25.16
30.03.2016;V1X;23.18
31.03.2016;V1X;23.59
01.04.2016;V1X;24.85
04.04.2016;V1X;24.69
05.04.2016;V1X;26.41
06.04.2016;V1X;25.15
07.04.2016;V1X;26.17
08.04.2016;V1X;24.65
11.04.2016;V1X;24.81
12.04.2016;V1X;24.11
13.04.2016;V1X;22.79
14.04.2016;V1X;22.4
15.04.2016;V1X;22.34
18.04.2016;V1X;22.55
19.04.2016;V1X;21.13
20.04.2016;V1X;20.39
21.04.2016;V1X;21.04
22.04.2016;V1X;21.66
25.04.2016;V1X;22.6
26.04.2016;V1X;21.41
27.04.2016;V1X;20.92
28.04.2016;V1X;20.3
29.04.2016;V1X;23.02
02.05.2016;V1X;24.29
03.05.2016;V1X;25.31
04.05.2016;V1X;25.86
05.05.2016;V1X;24.83
06.05.2016;V1X;23.4
09.05.2016;V1X;23.17
10.05.2016;V1X;22.03
11.05.2016;V1X;22.21
12.05.2016;V1X;22.95
13.05.2016;V1X;22.08
17.05.2016;V1X;23.05
18.05.2016;V1X;22.31
19.05.2016;V1X;23.67
20.05.2016;V1X;22
23.05.2016;V1X;22.75
24.05.2016;V1X;21.04
25.05.2016;V1X;20.25
26.05.2016;V1X;20.17
27.05.2016;V1X;19.67
30.05.2016;V1X;20.21
31.05.2016;V1X;21.22
01.06.2016;V1X;22.59
02.06.2016;V1X;21.96
03.06.2016;V1X;22.46
06.06.2016;V1X;22.79
07.06.2016;V1X;22.18
08.06.2016;V1X;23.18
09.06.2016;V1X;24.56
10.06.2016;V1X;28.18
13.06.2016;V1X;32.03
14.06.2016;V1X;34.97
15.06.2016;V1X;34.77
16.06.2016;V1X;37.39
17.06.2016;V1X;35.4
20.06.2016;V1X;31.73
21.06.2016;V1X;32.36
22.06.2016;V1X;34.07
23.06.2016;V1X;30.41
24.06.2016;V1X;32.52
27.06.2016;V1X;32.23
28.06.2016;V1X;28.28
29.06.2016;V1X;26.79
30.06.2016;V1X;24.71
01.07.2016;V1X;23.54
04.07.2016;V1X;23.95
05.07.2016;V1X;25.53
06.07.2016;V1X;26.92
07.07.2016;V1X;25.36
08.07.2016;V1X;23.34
11.07.2016;V1X;22.1
12.07.2016;V1X;21.29
13.07.2016;V1X;21.96
14.07.2016;V1X;20.27
15.07.2016;V1X;20.08
18.07.2016;V1X;19.86
19.07.2016;V1X;19.99
20.07.2016;V1X;19.25
21.07.2016;V1X;18.23
22.07.2016;V1X;18.03
25.07.2016;V1X;19
26.07.2016;V1X;19.05
27.07.2016;V1X;19.23
28.07.2016;V1X;19.93
29.07.2016;V1X;19.06
01.08.2016;V1X;19.02
02.08.2016;V1X;21.16
03.08.2016;V1X;20.96
04.08.2016;V1X;19.55
05.08.2016;V1X;17.85
08.08.2016;V1X;17.72
09.08.2016;V1X;17.94
10.08.2016;V1X;18.47
11.08.2016;V1X;17.89
12.08.2016;V1X;17.7
15.08.2016;V1X;18.4
16.08.2016;V1X;19.39
17.08.2016;V1X;20.39
18.08.2016;V1X;19.27
19.08.2016;V1X;19.98
22.08.2016;V1X;20.87
23.08.2016;V1X;19.6
24.08.2016;V1X;19.25
25.08.2016;V1X;19.79
26.08.2016;V1X;18.98
29.08.2016;V1X;19.61
30.08.2016;V1X;18.72
31.08.2016;V1X;18.88
01.09.2016;V1X;19.49
02.09.2016;V1X;17.53
05.09.2016;V1X;17.91
06.09.2016;V1X;17.93
07.09.2016;V1X;17.55
08.09.2016;V1X;17.03
09.09.2016;V1X;18.39
12.09.2016;V1X;20.46
13.09.2016;V1X;21.21
14.09.2016;V1X;20.5
15.09.2016;V1X;18.98
16.09.2016;V1X;19.82
19.09.2016;V1X;18.76
20.09.2016;V1X;19.05
21.09.2016;V1X;18.34
22.09.2016;V1X;15.82
23.09.2016;V1X;15.67
26.09.2016;V1X;19.04
27.09.2016;V1X;19.59
28.09.2016;V1X;18.7
29.09.2016;V1X;19.13
30.09.2016;V1X;18.84
04.10.2016;V1X;18.44
05.10.2016;V1X;18.53
06.10.2016;V1X;18.36
07.10.2016;V1X;19.24
10.10.2016;V1X;18.77
11.10.2016;V1X;19.16
12.10.2016;V1X;19.37
13.10.2016;V1X;20.15
14.10.2016;V1X;18.83
17.10.2016;V1X;20.09
18.10.2016;V1X;18.6
19.10.2016;V1X;17.53
20.10.2016;V1X;16.91
21.10.2016;V1X;16.37
24.10.2016;V1X;17.27
25.10.2016;V1X;17.85
26.10.2016;V1X;18.16
27.10.2016;V1X;18.03
28.10.2016;V1X;18.6
31.10.2016;V1X;20.53
01.11.2016;V1X;22.78
02.11.2016;V1X;23.05
03.11.2016;V1X;23.81
04.11.2016;V1X;24.59
07.11.2016;V1X;23.8
08.11.2016;V1X;24.67
09.11.2016;V1X;20.37
10.11.2016;V1X;20.11
11.11.2016;V1X;20.56
14.11.2016;V1X;20.58
15.11.2016;V1X;19.34
16.11.2016;V1X;19.68
17.11.2016;V1X;18.78
18.11.2016;V1X;19.04
21.11.2016;V1X;19.23
22.11.2016;V1X;18.9
23.11.2016;V1X;18.81
24.11.2016;V1X;18.67
25.11.2016;V1X;18.99
28.11.2016;V1X;20.92
29.11.2016;V1X;20.31
30.11.2016;V1X;19.9
01.12.2016;V1X;20.95
02.12.2016;V1X;20.65
05.12.2016;V1X;17.86
06.12.2016;V1X;16.8
07.12.2016;V1X;16.43
08.12.2016;V1X;15.97
09.12.2016;V1X;16.34
12.12.2016;V1X;16.63
13.12.2016;V1X;16.51
14.12.2016;V1X;16.67
15.12.2016;V1X;15.38
16.12.2016;V1X;14.73
19.12.2016;V1X;15.01
20.12.2016;V1X;14.94
21.12.2016;V1X;14.98
22.12.2016;V1X;14.9
23.12.2016;V1X;15.11
27.12.2016;V1X;16.52
28.12.2016;V1X;16.94
29.12.2016;V1X;17.6
30.12.2016;V1X;17.85
02.01.2017;V1X;17.79
03.01.2017;V1X;17.29
04.01.2017;V1X;16.39
05.01.2017;V1X;15.79
06.01.2017;V1X;15.13
09.01.2017;V1X;15.14
10.01.2017;V1X;15.05
11.01.2017;V1X;15.36
12.01.2017;V1X;16.06
13.01.2017;V1X;14.69
16.01.2017;V1X;15.33
17.01.2017;V1X;15.42
18.01.2017;V1X;14.59
19.01.2017;V1X;14.51
20.01.2017;V1X;14.23
23.01.2017;V1X;16.35
24.01.2017;V1X;15.75
25.01.2017;V1X;15.06
26.01.2017;V1X;14.97
27.01.2017;V1X;15.16
30.01.2017;V1X;16.71
31.01.2017;V1X;17.16
01.02.2017;V1X;16.45
02.02.2017;V1X;15.96
03.02.2017;V1X;15.08
06.02.2017;V1X;16.55
07.02.2017;V1X;16.78
08.02.2017;V1X;16.59
09.02.2017;V1X;15.26
10.02.2017;V1X;14.78
13.02.2017;V1X;14.38
14.02.2017;V1X;14.16
15.02.2017;V1X;14.1
16.02.2017;V1X;14.9
17.02.2017;V1X;14.32
20.02.2017;V1X;14.14
21.02.2017;V1X;14.08
22.02.2017;V1X;14.12
23.02.2017;V1X;14.82
24.02.2017;V1X;15.29
27.02.2017;V1X;15.54
28.02.2017;V1X;15.74
01.03.2017;V1X;14.61
02.03.2017;V1X;14.49
03.03.2017;V1X;14.4
06.03.2017;V1X;14.88
07.03.2017;V1X;14.46
08.03.2017;V1X;14.2
09.03.2017;V1X;14.25
10.03.2017;V1X;14.62
13.03.2017;V1X;14.7
14.03.2017;V1X;14.94
15.03.2017;V1X;14.58
16.03.2017;V1X;11.7
17.03.2017;V1X;11.03
20.03.2017;V1X;12.42
21.03.2017;V1X;13.63
22.03.2017;V1X;14.13
23.03.2017;V1X;14.34
24.03.2017;V1X;14.85
27.03.2017;V1X;15.59
28.03.2017;V1X;14.78
29.03.2017;V1X;14.78
30.03.2017;V1X;14.81
31.03.2017;V1X;14.95
03.04.2017;V1X;16.34
04.04.2017;V1X;16.24
05.04.2017;V1X;16.72
06.04.2017;V1X;17.11
07.04.2017;V1X;17.84
10.04.2017;V1X;19.63
11.04.2017;V1X;20.56
12.04.2017;V1X;19.98
13.04.2017;V1X;20.63
18.04.2017;V1X;22.47
19.04.2017;V1X;21.17
20.04.2017;V1X;21.31
21.04.2017;V1X;21.34
24.04.2017;V1X;14.74
25.04.2017;V1X;13.8
26.04.2017;V1X;13.5
27.04.2017;V1X;13.91
28.04.2017;V1X;14.37
02.05.2017;V1X;14.53
03.05.2017;V1X;15.11
04.05.2017;V1X;14.53
05.05.2017;V1X;15.45
08.05.2017;V1X;13.23
09.05.2017;V1X;12.96
10.05.2017;V1X;13.11
11.05.2017;V1X;13.16
12.05.2017;V1X;12.52
15.05.2017;V1X;12.63
16.05.2017;V1X;12.27
17.05.2017;V1X;14.62
18.05.2017;V1X;15.35
19.05.2017;V1X;13.99
22.05.2017;V1X;13.51
23.05.2017;V1X;12.87
24.05.2017;V1X;12.94
25.05.2017;V1X;13.08
26.05.2017;V1X;13.17
29.05.2017;V1X;13.6
30.05.2017;V1X;13.45
31.05.2017;V1X;13.44
01.06.2017;V1X;12.45
02.06.2017;V1X;12.04
06.06.2017;V1X;13.38
07.06.2017;V1X;13.43
08.06.2017;V1X;12.99
09.06.2017;V1X;12.3
12.06.2017;V1X;13.46
13.06.2017;V1X;12.6
14.06.2017;V1X;13.02
15.06.2017;V1X;14.41
16.06.2017;V1X;13.17
19.06.2017;V1X;12.1
20.06.2017;V1X;13.22
21.06.2017;V1X;12.98
22.06.2017;V1X;12.74
23.06.2017;V1X;12.99
26.06.2017;V1X;12.65
27.06.2017;V1X;13.85
28.06.2017;V1X;13.99
29.06.2017;V1X;16.98
30.06.2017;V1X;16.49
03.07.2017;V1X;13.68
04.07.2017;V1X;14.1
05.07.2017;V1X;13.98
06.07.2017;V1X;15.11
07.07.2017;V1X;14.71
10.07.2017;V1X;14.1
11.07.2017;V1X;14.12
12.07.2017;V1X;13.12
13.07.2017;V1X;12.67
14.07.2017;V1X;12.34
17.07.2017;V1X;12.21
18.07.2017;V1X;13.48
19.07.2017;V1X;13.5
20.07.2017;V1X;13.46
21.07.2017;V1X;14.97
24.07.2017;V1X;15
25.07.2017;V1X;13.8
26.07.2017;V1X;13.39
27.07.2017;V1X;13.39
28.07.2017;V1X;13.99
31.07.2017;V1X;14.05
01.08.2017;V1X;13.53
02.08.2017;V1X;13.94
03.08.2017;V1X;13.99
04.08.2017;V1X;13.05
07.08.2017;V1X;13.28
08.08.2017;V1X;12.93
09.08.2017;V1X;14.96
10.08.2017;V1X;18
11.08.2017;V1X;17.48
14.08.2017;V1X;14.89
15.08.2017;V1X;14.67
16.08.2017;V1X;14.23
17.08.2017;V1X;15.03
18.08.2017;V1X;16.64
21.08.2017;V1X;17.29
22.08.2017;V1X;15.61
23.08.2017;V1X;15.56
24.08.2017;V1X;15.15
25.08.2017;V1X;15.01
28.08.2017;V1X;15.33
29.08.2017;V1X;16.89
30.08.2017;V1X;16.17
31.08.2017;V1X;15.71
01.09.2017;V1X;14.86
04.09.2017;V1X;16.18
05.09.2017;V1X;16.66
06.09.2017;V1X;16.22
07.09.2017;V1X;15.21
08.09.2017;V1X;15.28
11.09.2017;V1X;13.75
12.09.2017;V1X;13.31
13.09.2017;V1X;12.91
14.09.2017;V1X;11.95
15.09.2017;V1X;12.11
18.09.2017;V1X;11.97
19.09.2017;V1X;11.75
20.09.2017;V1X;12.04
21.09.2017;V1X;11.58
22.09.2017;V1X;12.2
25.09.2017;V1X;12.27
26.09.2017;V1X;12.4
27.09.2017;V1X;11.97
28.09.2017;V1X;11.84
29.09.2017;V1X;11.46
02.10.2017;V1X;11.81
04.10.2017;V1X;12.14
05.10.2017;V1X;11.69
06.10.2017;V1X;12.1
09.10.2017;V1X;12.11
10.10.2017;V1X;12.57
11.10.2017;V1X;12.17
12.10.2017;V1X;11.76
13.10.2017;V1X;11.44
16.10.2017;V1X;11.21
17.10.2017;V1X;11.26
18.10.2017;V1X;10.98
19.10.2017;V1X;12.24
20.10.2017;V1X;12.16
23.10.2017;V1X;12.39
24.10.2017;V1X;12.54
25.10.2017;V1X;14.09
26.10.2017;V1X;12.25
27.10.2017;V1X;11.92
30.10.2017;V1X;12.23
01.11.2017;V1X;11.89
02.11.2017;V1X;12.03
03.11.2017;V1X;12
06.11.2017;V1X;12.01
07.11.2017;V1X;12.54
08.11.2017;V1X;12.64
09.11.2017;V1X;14.3
10.11.2017;V1X;14.49
13.11.2017;V1X;14.05
14.11.2017;V1X;14.81
15.11.2017;V1X;15.18
16.11.2017;V1X;14.33
17.11.2017;V1X;14.1
20.11.2017;V1X;13.34
21.11.2017;V1X;12.74
22.11.2017;V1X;13.22
23.11.2017;V1X;13.21
24.11.2017;V1X;13.37
27.11.2017;V1X;14.08
28.11.2017;V1X;13.52
29.11.2017;V1X;14.18
30.11.2017;V1X;14.13
01.12.2017;V1X;16.13
04.12.2017;V1X;14.52
05.12.2017;V1X;14.02
06.12.2017;V1X;14.67
07.12.2017;V1X;14.39
08.12.2017;V1X;13.74
11.12.2017;V1X;13.87
12.12.2017;V1X;13.18
13.12.2017;V1X;13.45
14.12.2017;V1X;13.18
15.12.2017;V1X;12.44
18.12.2017;V1X;11.51
19.12.2017;V1X;12.03
20.12.2017;V1X;13.24
21.12.2017;V1X;12.62
22.12.2017;V1X;12.71
27.12.2017;V1X;13.27
28.12.2017;V1X;14.12
29.12.2017;V1X;14.15
02.01.2018;V1X;13.79
03.01.2018;V1X;12.64
04.01.2018;V1X;12.23
05.01.2018;V1X;12.28
08.01.2018;V1X;12.52
09.01.2018;V1X;12.24
10.01.2018;V1X;12.63
11.01.2018;V1X;12.37
12.01.2018;V1X;12
15.01.2018;V1X;12.05
16.01.2018;V1X;12.33
17.01.2018;V1X;12.92
18.01.2018;V1X;12.58
19.01.2018;V1X;12.61
22.01.2018;V1X;12.63
23.01.2018;V1X;12.77
24.01.2018;V1X;13.46
25.01.2018;V1X;13.99
26.01.2018;V1X;13.82
29.01.2018;V1X;14.66
30.01.2018;V1X;15.85
31.01.2018;V1X;16
01.02.2018;V1X;17.62
02.02.2018;V1X;19.39
05.02.2018;V1X;19.25
06.02.2018;V1X;25.55
07.02.2018;V1X;20.7
08.02.2018;V1X;26.57
09.02.2018;V1X;40.07
12.02.2018;V1X;28.81
13.02.2018;V1X;25.43
14.02.2018;V1X;20.63
15.02.2018;V1X;20.69
16.02.2018;V1X;18.66
19.02.2018;V1X;19.84
20.02.2018;V1X;19.25
21.02.2018;V1X;19.53
22.02.2018;V1X;19.27
23.02.2018;V1X;18.78
26.02.2018;V1X;17.88
27.02.2018;V1X;18.74
28.02.2018;V1X;19.39
01.03.2018;V1X;21.92
02.03.2018;V1X;24.17
05.03.2018;V1X;20.87
06.03.2018;V1X;19.92
07.03.2018;V1X;19.64
08.03.2018;V1X;18.06
09.03.2018;V1X;17.1
12.03.2018;V1X;16.76
13.03.2018;V1X;18.31
14.03.2018;V1X;18.4
15.03.2018;V1X;17.18
16.03.2018;V1X;15.44
19.03.2018;V1X;18.18
20.03.2018;V1X;16.95
21.03.2018;V1X;16.81
22.03.2018;V1X;20.34
23.03.2018;V1X;21.72
26.03.2018;V1X;22.75
27.03.2018;V1X;19.67
28.03.2018;V1X;20.65
29.03.2018;V1X;18.44
03.04.2018;V1X;19.84
04.04.2018;V1X;20.34
05.04.2018;V1X;18
06.04.2018;V1X;18.71
09.04.2018;V1X;18.9
10.04.2018;V1X;18.23
11.04.2018;V1X;19.07
12.04.2018;V1X;17.62
13.04.2018;V1X;16.79
16.04.2018;V1X;16.15
17.04.2018;V1X;14.89
18.04.2018;V1X;14.71
19.04.2018;V1X;15.38
20.04.2018;V1X;15.27
23.04.2018;V1X;14.98
24.04.2018;V1X;15.05
25.04.2018;V1X;16.49
26.04.2018;V1X;15.64
27.04.2018;V1X;15.33
30.04.2018;V1X;15.68
02.05.2018;V1X;15.32
03.05.2018;V1X;16.17
04.05.2018;V1X;14.96
07.05.2018;V1X;14.65
08.05.2018;V1X;15.38
09.05.2018;V1X;14.99
10.05.2018;V1X;14.47
11.05.2018;V1X;14.15
14.05.2018;V1X;14.51
15.05.2018;V1X;14.71
16.05.2018;V1X;15.55
17.05.2018;V1X;15.42
18.05.2018;V1X;15.86
22.05.2018;V1X;14.67
23.05.2018;V1X;16.66
24.05.2018;V1X;17.2
25.05.2018;V1X;16.56
28.05.2018;V1X;17.97
29.05.2018;V1X;19.15
30.05.2018;V1X;17.63
31.05.2018;V1X;17.7
01.06.2018;V1X;16.53
04.06.2018;V1X;15.5
05.06.2018;V1X;15.97
06.06.2018;V1X;15.64
07.06.2018;V1X;15.38
08.06.2018;V1X;15.8
11.06.2018;V1X;15.22
12.06.2018;V1X;15.06
13.06.2018;V1X;14.46
14.06.2018;V1X;12.78
15.06.2018;V1X;13.27
18.06.2018;V1X;15.4
19.06.2018;V1X;16.64
20.06.2018;V1X;15.6
21.06.2018;V1X;17.52
22.06.2018;V1X;15.82
25.06.2018;V1X;19.55
26.06.2018;V1X;18.74
27.06.2018;V1X;18.41
28.06.2018;V1X;19.64
29.06.2018;V1X;17.83
02.07.2018;V1X;19.28
03.07.2018;V1X;17.63
04.07.2018;V1X;17.5
05.07.2018;V1X;16.84
06.07.2018;V1X;15.99
09.07.2018;V1X;15.29
10.07.2018;V1X;14.27
11.07.2018;V1X;15.87
12.07.2018;V1X;14.75
13.07.2018;V1X;14.12
16.07.2018;V1X;14.35
17.07.2018;V1X;13.88
18.07.2018;V1X;13.74
19.07.2018;V1X;14.45
20.07.2018;V1X;15.61
23.07.2018;V1X;16.21
24.07.2018;V1X;15.08
25.07.2018;V1X;16.67
26.07.2018;V1X;14.8
27.07.2018;V1X;14.01
30.07.2018;V1X;15.05
31.07.2018;V1X;15.07
01.08.2018;V1X;15.59
02.08.2018;V1X;17.43
03.08.2018;V1X;16.18
06.08.2018;V1X;16.34
07.08.2018;V1X;15.45
08.08.2018;V1X;15.78
09.08.2018;V1X;15.23
10.08.2018;V1X;17.93
13.08.2018;V1X;18.19
14.08.2018;V1X;18.07
15.08.2018;V1X;20.34
16.08.2018;V1X;17.68
17.08.2018;V1X;17.95
20.08.2018;V1X;16.09
21.08.2018;V1X;15.44
22.08.2018;V1X;15.35
23.08.2018;V1X;15.02
24.08.2018;V1X;14.54
27.08.2018;V1X;14.53
28.08.2018;V1X;14.55
29.08.2018;V1X;14.46
30.08.2018;V1X;15.58
31.08.2018;V1X;16.76
03.09.2018;V1X;16.78
04.09.2018;V1X;17.44
05.09.2018;V1X;18.46
06.09.2018;V1X;18.33
07.09.2018;V1X;17.68
10.09.2018;V1X;17.03
11.09.2018;V1X;16.92
12.09.2018;V1X;16.37
13.09.2018;V1X;15.44
14.09.2018;V1X;14.78
17.09.2018;V1X;15.4
18.09.2018;V1X;14.95
19.09.2018;V1X;14.29
20.09.2018;V1X;13.91
21.09.2018;V1X;13.44
24.09.2018;V1X;14.37
25.09.2018;V1X;13.81
26.09.2018;V1X;13.84
27.09.2018;V1X;13.95
28.09.2018;V1X;15.18
01.10.2018;V1X;14.65
02.10.2018;V1X;15.42
04.10.2018;V1X;16.22
05.10.2018;V1X;16.85
08.10.2018;V1X;17.56
09.10.2018;V1X;17.1
10.10.2018;V1X;18.73
11.10.2018;V1X;20.8
12.10.2018;V1X;19.95
15.10.2018;V1X;19.01
16.10.2018;V1X;17.16
17.10.2018;V1X;17.31
18.10.2018;V1X;18.53
19.10.2018;V1X;19
22.10.2018;V1X;19.37
23.10.2018;V1X;21.56
24.10.2018;V1X;22.12
25.10.2018;V1X;21.17
26.10.2018;V1X;23.79
29.10.2018;V1X;22.48
30.10.2018;V1X;22.47
31.10.2018;V1X;20.59
01.11.2018;V1X;19.64
02.11.2018;V1X;19.69
05.11.2018;V1X;19.62
06.11.2018;V1X;19.21
07.11.2018;V1X;17.27
08.11.2018;V1X;16.93
09.11.2018;V1X;17.18
12.11.2018;V1X;18.93
13.11.2018;V1X;17.9
14.11.2018;V1X;19.32
15.11.2018;V1X;21.29
16.11.2018;V1X;19.11
19.11.2018;V1X;19.15
20.11.2018;V1X;21.03
21.11.2018;V1X;19.22
22.11.2018;V1X;19.83
23.11.2018;V1X;19.8
26.11.2018;V1X;19.06
27.11.2018;V1X;19.39
28.11.2018;V1X;19.43
29.11.2018;V1X;19.71
30.11.2018;V1X;19.67
03.12.2018;V1X;18.14
04.12.2018;V1X;18.36
05.12.2018;V1X;20.14
06.12.2018;V1X;24.29
07.12.2018;V1X;22.37
10.12.2018;V1X;24.07
11.12.2018;V1X;21.76
12.12.2018;V1X;20.73
13.12.2018;V1X;20.09
14.12.2018;V1X;20.29
17.12.2018;V1X;20.89
18.12.2018;V1X;21.29
19.12.2018;V1X;20.46
20.12.2018;V1X;21.38
21.12.2018;V1X;20.91
27.12.2018;V1X;25.34
28.12.2018;V1X;23.39
02.01.2019;V1X;23.25
03.01.2019;V1X;23.78
04.01.2019;V1X;21.48
07.01.2019;V1X;21.29
08.01.2019;V1X;20.61
09.01.2019;V1X;20.38
10.01.2019;V1X;20.66
11.01.2019;V1X;19.84
14.01.2019;V1X;20.34
15.01.2019;V1X;19.55
16.01.2019;V1X;17.8
17.01.2019;V1X;17.14
18.01.2019;V1X;16.2
21.01.2019;V1X;17.19
22.01.2019;V1X;17.71
23.01.2019;V1X;18.17
24.01.2019;V1X;17.4
25.01.2019;V1X;16.54
28.01.2019;V1X;17.79
29.01.2019;V1X;17.71
30.01.2019;V1X;17.52
31.01.2019;V1X;17.02
01.02.2019;V1X;16.1
04.02.2019;V1X;16.07
05.02.2019;V1X;15.38
06.02.2019;V1X;15.39
07.02.2019;V1X;17.91
08.02.2019;V1X;18.79
11.02.2019;V1X;17.47
12.02.2019;V1X;16.52
13.02.2019;V1X;16.69
14.02.2019;V1X;17.74
15.02.2019;V1X;16.95
18.02.2019;V1X;17.1
19.02.2019;V1X;17.17
20.02.2019;V1X;16.8
21.02.2019;V1X;16.61
22.02.2019;V1X;16.03
25.02.2019;V1X;15.72
26.02.2019;V1X;15.71
27.02.2019;V1X;16.11
28.02.2019;V1X;15.62
01.03.2019;V1X;15.22
04.03.2019;V1X;15.06
05.03.2019;V1X;14.47
06.03.2019;V1X;14.32
07.03.2019;V1X;14.8
08.03.2019;V1X;15.32
11.03.2019;V1X;15.03
12.03.2019;V1X;14.7
13.03.2019;V1X;14.52
14.03.2019;V1X;14.53
15.03.2019;V1X;13.41
18.03.2019;V1X;13.66
19.03.2019;V1X;13.33
20.03.2019;V1X;14.96
21.03.2019;V1X;16.36
22.03.2019;V1X;18.23
25.03.2019;V1X;17.94
26.03.2019;V1X;16.5
27.03.2019;V1X;16.74
28.03.2019;V1X;16.94
29.03.2019;V1X;15.69
01.04.2019;V1X;15.09
02.04.2019;V1X;14.9
03.04.2019;V1X;14.37
04.04.2019;V1X;14.54
05.04.2019;V1X;13.97
08.04.2019;V1X;14.82
09.04.2019;V1X;15.17
10.04.2019;V1X;14.64
11.04.2019;V1X;13.29
12.04.2019;V1X;12.91
15.04.2019;V1X;12.48
16.04.2019;V1X;12.44
17.04.2019;V1X;12.59
18.04.2019;V1X;12.45
23.04.2019;V1X;13.7
24.04.2019;V1X;14.09
25.04.2019;V1X;14.19
26.04.2019;V1X;13.68
29.04.2019;V1X;13.97
30.04.2019;V1X;14.13
02.05.2019;V1X;14.74
03.05.2019;V1X;14.06
06.05.2019;V1X;16.22
07.05.2019;V1X;18.08
08.05.2019;V1X;18.08
09.05.2019;V1X;20.01
10.05.2019;V1X;18.44
13.05.2019;V1X;19.38
14.05.2019;V1X;17.79
15.05.2019;V1X;17.04
16.05.2019;V1X;15.43
17.05.2019;V1X;15.54
20.05.2019;V1X;17.75
21.05.2019;V1X;16.29
22.05.2019;V1X;15.96
23.05.2019;V1X;18.16
24.05.2019;V1X;17.22
27.05.2019;V1X;16.81
28.05.2019;V1X;16.77
29.05.2019;V1X;18.14
30.05.2019;V1X;17.1
31.05.2019;V1X;18
03.06.2019;V1X;17.75
04.06.2019;V1X;16.82
05.06.2019;V1X;16.66
06.06.2019;V1X;16.25
07.06.2019;V1X;15.45
11.06.2019;V1X;15.21
12.06.2019;V1X;15.48
13.06.2019;V1X;14.99
14.06.2019;V1X;14.92
17.06.2019;V1X;14.94
18.06.2019;V1X;14.1
19.06.2019;V1X;14.33
20.06.2019;V1X;14.02
21.06.2019;V1X;14.42
24.06.2019;V1X;15.13
25.06.2019;V1X;15.19
26.06.2019;V1X;15.17
27.06.2019;V1X;15.27
28.06.2019;V1X;14.69
01.07.2019;V1X;13.54
02.07.2019;V1X;13
03.07.2019;V1X;12.71
04.07.2019;V1X;12.74
05.07.2019;V1X;13.39
08.07.2019;V1X;13.42
09.07.2019;V1X;13.6
10.07.2019;V1X;13.84
11.07.2019;V1X;13.76
12.07.2019;V1X;13.79
15.07.2019;V1X;14.1
16.07.2019;V1X;13.74
17.07.2019;V1X;14.13
18.07.2019;V1X;14.64
19.07.2019;V1X;14.64
22.07.2019;V1X;14.71
23.07.2019;V1X;13.91
24.07.2019;V1X;14.33
25.07.2019;V1X;14.66
26.07.2019;V1X;13.74
29.07.2019;V1X;13.89
30.07.2019;V1X;15.57
31.07.2019;V1X;15.39
01.08.2019;V1X;14.52
02.08.2019;V1X;18.49
05.08.2019;V1X;21.26
06.08.2019;V1X;21.81
07.08.2019;V1X;21.59
08.08.2019;V1X;18.73
09.08.2019;V1X;19.48
12.08.2019;V1X;19.99
13.08.2019;V1X;19.49
14.08.2019;V1X;22.87
15.08.2019;V1X;23.95
16.08.2019;V1X;21.3
19.08.2019;V1X;18.85
20.08.2019;V1X;19.11
21.08.2019;V1X;17.35
22.08.2019;V1X;18.68
23.08.2019;V1X;20.5
26.08.2019;V1X;20.43
27.08.2019;V1X;19.62
28.08.2019;V1X;19.66
29.08.2019;V1X;18.02
30.08.2019;V1X;17.9
02.09.2019;V1X;17.89
03.09.2019;V1X;18.57
04.09.2019;V1X;16.88
05.09.2019;V1X;15.66
06.09.2019;V1X;14.91
09.09.2019;V1X;15.17
10.09.2019;V1X;15.43
11.09.2019;V1X;15.74
12.09.2019;V1X;14.79
13.09.2019;V1X;14.31
16.09.2019;V1X;15.8
17.09.2019;V1X;16.05
18.09.2019;V1X;15.68
19.09.2019;V1X;14.9
20.09.2019;V1X;14.34
23.09.2019;V1X;16.11
24.09.2019;V1X;16.56
25.09.2019;V1X;17.55
26.09.2019;V1X;16.92
27.09.2019;V1X;16.08
30.09.2019;V1X;16.08
01.10.2019;V1X;17.23
02.10.2019;V1X;20.84
04.10.2019;V1X;18.47
07.10.2019;V1X;18.02
08.10.2019;V1X;19.19
09.10.2019;V1X;18.5
10.10.2019;V1X;17.52
